chain,draw,score_cpxR,score_soxR
2,28060,780.0,790.0
2,28070,780.0,849.0
2,28080,780.0,849.0
2,28090,780.0,849.0
2,28100,780.0,849.0
2,28110,780.0,849.0
2,28120,780.0,849.0
2,28130,780.0,790.0
2,28140,780.0,790.0
2,28150,780.0,790.0
2,28160,780.0,790.0
2,28170,780.0,790.0
2,28180,780.0,790.0
2,28190,780.0,849.0
2,28200,780.0,849.0
2,28210,780.0,849.0
2,28220,780.0,849.0
2,28230,780.0,849.0
2,28240,780.0,849.0
2,28250,780.0,849.0
2,28260,780.0,849.0
2,28270,780.0,849.0
2,28280,780.0,849.0
2,28290,780.0,849.0
2,28300,780.0,790.0
2,28310,780.0,790.0
2,28320,780.0,790.0
2,28330,780.0,790.0
2,28340,780.0,790.0
2,28350,780.0,790.0
2,28360,780.0,790.0
2,28370,780.0,790.0
2,28380,780.0,790.0
2,28390,780.0,790.0
2,28400,780.0,790.0
2,28410,780.0,849.0
2,28420,780.0,849.0
2,28430,780.0,849.0
2,28440,780.0,849.0
2,28450,780.0,849.0
2,28460,780.0,849.0
2,28470,780.0,849.0
2,28480,780.0,849.0
2,28490,780.0,849.0
2,28500,780.0,849.0
2,28510,780.0,790.0
2,28520,780.0,849.0
2,28530,780.0,849.0
2,28540,780.0,790.0
2,28550,780.0,790.0
2,28560,780.0,790.0
2,28570,780.0,849.0
2,28580,780.0,790.0
2,28590,780.0,790.0
2,28600,780.0,849.0
2,28610,780.0,849.0
2,28620,780.0,849.0
2,28630,780.0,849.0
2,28640,780.0,790.0
2,28650,780.0,790.0
2,28660,780.0,849.0
2,28670,780.0,849.0
2,28680,780.0,849.0
2,28690,780.0,849.0
2,28700,780.0,849.0
2,28710,780.0,849.0
2,28720,780.0,790.0
2,28730,780.0,790.0
2,28740,780.0,790.0
2,28750,780.0,790.0
2,28760,780.0,790.0
2,28770,780.0,790.0
2,28780,780.0,790.0
2,28790,780.0,790.0
2,28800,780.0,790.0
2,28810,780.0,790.0
2,28820,780.0,790.0
2,28830,780.0,790.0
2,28840,780.0,790.0
2,28850,780.0,790.0
2,28860,780.0,790.0
2,28870,780.0,790.0
2,28880,780.0,790.0
2,28890,780.0,790.0
2,28900,780.0,790.0
2,28910,780.0,790.0
2,28920,780.0,849.0
2,28930,780.0,849.0
2,28940,780.0,790.0
2,28950,780.0,790.0
2,28960,780.0,790.0
2,28970,780.0,790.0
2,28980,780.0,790.0
2,28990,780.0,790.0
2,29000,780.0,790.0
2,29010,780.0,790.0
2,29020,780.0,790.0
2,29030,780.0,790.0
2,29040,780.0,790.0
2,29050,780.0,790.0
2,29060,780.0,790.0
2,29070,780.0,790.0
2,29080,780.0,790.0
2,29090,780.0,790.0
2,29100,780.0,849.0
2,29110,780.0,849.0
2,29120,780.0,849.0
2,29130,780.0,790.0
2,29140,780.0,790.0
2,29150,780.0,790.0
2,29160,780.0,790.0
2,29170,780.0,849.0
2,29180,780.0,849.0
2,29190,780.0,849.0
2,29200,780.0,849.0
2,29210,780.0,790.0
2,29220,780.0,849.0
2,29230,780.0,849.0
2,29240,780.0,849.0
2,29250,780.0,790.0
2,29260,780.0,790.0
2,29270,780.0,849.0
2,29280,780.0,849.0
2,29290,780.0,790.0
2,29300,780.0,790.0
2,29310,780.0,790.0
2,29320,780.0,790.0
2,29330,780.0,790.0
2,29340,780.0,790.0
2,29350,780.0,790.0
2,29360,780.0,790.0
2,29370,780.0,790.0
2,29380,780.0,790.0
2,29390,780.0,790.0
2,29400,780.0,790.0
2,29410,780.0,790.0
2,29420,780.0,790.0
2,29430,780.0,790.0
2,29440,780.0,790.0
2,29450,780.0,790.0
2,29460,780.0,790.0
2,29470,780.0,790.0
2,29480,780.0,790.0
2,29490,780.0,790.0
2,29500,780.0,849.0
2,29510,780.0,790.0
2,29520,780.0,849.0
2,29530,780.0,849.0
2,29540,780.0,849.0
2,29550,780.0,849.0
2,29560,780.0,849.0
2,29570,780.0,849.0
2,29580,780.0,849.0
2,29590,780.0,849.0
2,29600,780.0,849.0
2,29610,780.0,849.0
2,29620,780.0,849.0
2,29630,780.0,849.0
2,29640,780.0,849.0
2,29650,780.0,849.0
2,29660,780.0,849.0
2,29670,780.0,849.0
2,29680,780.0,849.0
2,29690,780.0,849.0
2,29700,780.0,849.0
2,29710,780.0,790.0
2,29720,780.0,790.0
2,29730,780.0,790.0
2,29740,780.0,849.0
2,29750,780.0,790.0
2,29760,780.0,790.0
2,29770,780.0,790.0
2,29780,780.0,790.0
2,29790,780.0,790.0
2,29800,780.0,790.0
2,29810,780.0,790.0
2,29820,780.0,790.0
2,29830,780.0,790.0
2,29840,780.0,790.0
2,29850,780.0,790.0
2,29860,780.0,790.0
2,29870,780.0,790.0
2,29880,780.0,790.0
2,29890,780.0,790.0
2,29900,780.0,790.0
2,29910,780.0,790.0
2,29920,780.0,790.0
2,29930,780.0,849.0
2,29940,780.0,849.0
2,29950,780.0,790.0
2,29960,780.0,790.0
2,29970,780.0,790.0
2,29980,780.0,790.0
2,29990,780.0,790.0
3,10000,-6169.0,-15730.0
3,0,-6223.0,-15414.0
3,1,-6246.0,-14477.0
3,2,-6246.0,-14477.0
3,3,-6246.0,-14477.0
3,4,-6246.0,-14477.0
3,5,-6230.0,-14161.0
3,6,-6503.0,-12159.0
3,7,-6808.0,-12110.0
3,8,-6134.0,-12110.0
3,9,-5350.0,-10936.0
3,10,-5350.0,-10936.0
3,20,-6676.0,-9918.0
3,30,-3105.0,-6396.0
3,40,-3605.0,-3483.0
3,50,-3605.0,-2368.0
3,60,-3551.0,-3483.0
3,70,-3551.0,-3483.0
3,80,-3551.0,-3483.0
3,90,-2903.0,-3093.0
3,100,-2903.0,-3093.0
3,110,-2879.0,-2186.0
3,120,-2823.0,-2561.0
3,130,-2823.0,-2561.0
3,140,-2823.0,-2561.0
3,150,-2823.0,-2561.0
3,160,-2823.0,-2561.0
3,170,-1571.0,-1460.0
3,180,-1571.0,-1460.0
3,190,-1571.0,-1460.0
3,200,-1571.0,-1401.0
3,210,-1571.0,-1401.0
3,220,-1571.0,-1401.0
3,230,-1571.0,-1460.0
3,240,-1571.0,-1460.0
3,250,-1571.0,-1460.0
3,260,-1571.0,-1460.0
3,270,-1571.0,-1460.0
3,280,-1571.0,-1519.0
3,290,-1571.0,-1519.0
3,300,-1571.0,-1519.0
3,310,-1571.0,-286.0
3,320,-1429.0,-1509.0
3,330,-114.0,-641.0
3,340,-168.0,533.0
3,350,-168.0,533.0
3,360,-168.0,533.0
3,370,-168.0,533.0
3,380,-168.0,533.0
3,390,-168.0,533.0
3,400,-168.0,533.0
3,410,-168.0,474.0
3,420,-168.0,474.0
3,430,-168.0,474.0
3,440,-168.0,474.0
3,450,-168.0,474.0
3,460,-168.0,474.0
3,470,-168.0,474.0
3,480,-168.0,474.0
3,490,-168.0,474.0
3,500,-168.0,474.0
3,510,-168.0,474.0
3,520,-168.0,474.0
3,530,-168.0,474.0
3,540,-168.0,533.0
3,550,-168.0,533.0
3,560,-168.0,474.0
3,570,-168.0,474.0
3,580,-168.0,474.0
3,590,-168.0,474.0
3,600,-168.0,474.0
3,610,-168.0,474.0
3,620,-168.0,474.0
3,630,-168.0,415.0
3,640,-168.0,474.0
3,650,-168.0,474.0
3,660,-168.0,474.0
3,670,-168.0,474.0
3,680,-168.0,474.0
3,690,-168.0,474.0
3,700,-168.0,474.0
3,710,-168.0,474.0
3,720,-168.0,474.0
3,730,-168.0,474.0
3,740,-168.0,474.0
3,750,-168.0,474.0
3,760,-168.0,474.0
3,770,-168.0,415.0
3,780,-168.0,415.0
3,790,-168.0,415.0
3,800,-168.0,415.0
3,810,-168.0,415.0
3,820,-168.0,415.0
3,830,-168.0,415.0
3,840,-168.0,415.0
3,850,-168.0,415.0
3,860,-168.0,415.0
3,870,-168.0,415.0
3,880,-168.0,474.0
3,890,-168.0,474.0
3,900,-168.0,474.0
3,910,-168.0,415.0
3,920,-168.0,415.0
3,930,-168.0,415.0
3,940,-168.0,415.0
3,950,-168.0,415.0
3,960,-168.0,415.0
3,970,-168.0,415.0
3,980,-168.0,474.0
3,990,-168.0,474.0
3,1000,-168.0,474.0
3,1010,-168.0,474.0
3,1020,-168.0,474.0
3,1030,-168.0,415.0
3,1040,-168.0,415.0
3,1050,-168.0,415.0
3,1060,-168.0,415.0
3,1070,-168.0,474.0
3,1080,-168.0,474.0
3,1090,-168.0,474.0
3,1100,-168.0,415.0
3,1110,-168.0,415.0
3,1120,-168.0,415.0
3,1130,-168.0,415.0
3,1140,-168.0,415.0
3,1150,-168.0,474.0
3,1160,-168.0,415.0
3,1170,-168.0,474.0
3,1180,-168.0,474.0
3,1190,-168.0,474.0
3,1200,-168.0,474.0
3,1210,-168.0,474.0
3,1220,-168.0,474.0
3,1230,-168.0,474.0
3,1240,-168.0,474.0
3,1250,-168.0,474.0
3,1260,-168.0,474.0
3,1270,-168.0,474.0
3,1280,-168.0,415.0
3,1290,-168.0,415.0
3,1300,-168.0,474.0
3,1310,-168.0,474.0
3,1320,-168.0,474.0
3,1330,-168.0,474.0
3,1340,-168.0,474.0
3,1350,-168.0,474.0
3,1360,-168.0,474.0
3,1370,-168.0,474.0
3,1380,-168.0,533.0
3,1390,-168.0,533.0
3,1400,-168.0,533.0
3,1410,-168.0,533.0
3,1420,-168.0,533.0
3,1430,-168.0,533.0
3,1440,-168.0,533.0
3,1450,-168.0,533.0
3,1460,-168.0,474.0
3,1470,-168.0,474.0
3,1480,-168.0,474.0
3,1490,-168.0,474.0
3,1500,-168.0,533.0
3,1510,-168.0,533.0
3,1520,-168.0,533.0
3,1530,-168.0,533.0
3,1540,-168.0,474.0
3,1550,-168.0,474.0
3,1560,-168.0,474.0
3,1570,-168.0,474.0
3,1580,-168.0,474.0
3,1590,-168.0,474.0
3,1600,-168.0,474.0
3,1610,-168.0,474.0
3,1620,-168.0,474.0
3,1630,-168.0,474.0
3,1640,-168.0,474.0
3,1650,-168.0,474.0
3,1660,-168.0,474.0
3,1670,-168.0,474.0
3,1680,-168.0,474.0
3,1690,-168.0,474.0
3,1700,-168.0,474.0
3,1710,-168.0,415.0
3,1720,-168.0,415.0
3,1730,-168.0,415.0
3,1740,-168.0,415.0
3,1750,-168.0,415.0
3,1760,-168.0,415.0
3,1770,-168.0,415.0
3,1780,-168.0,474.0
3,1790,-168.0,474.0
3,1800,-168.0,474.0
3,1810,-168.0,474.0
3,1820,-168.0,415.0
3,1830,-168.0,415.0
3,1840,-168.0,415.0
3,1850,-168.0,415.0
3,1860,-168.0,415.0
3,1870,-168.0,474.0
3,1880,-168.0,474.0
3,1890,-168.0,474.0
3,1900,-168.0,474.0
3,1910,-168.0,474.0
3,1920,-168.0,415.0
3,1930,-168.0,415.0
3,1940,-168.0,415.0
3,1950,-168.0,415.0
3,1960,-168.0,415.0
3,1970,-168.0,415.0
3,1980,-168.0,415.0
3,1990,-168.0,415.0
3,2000,-168.0,415.0
3,2010,-168.0,474.0
3,2020,-168.0,415.0
3,2030,-168.0,474.0
3,2040,-168.0,474.0
3,2050,-168.0,474.0
3,2060,-168.0,474.0
3,2070,-168.0,474.0
3,2080,-168.0,533.0
3,2090,-168.0,533.0
3,2100,-168.0,533.0
3,2110,-168.0,474.0
3,2120,-168.0,474.0
3,2130,-168.0,474.0
3,2140,-168.0,474.0
3,2150,-168.0,474.0
3,2160,-168.0,474.0
3,2170,-168.0,474.0
3,2180,-168.0,533.0
3,2190,-168.0,533.0
3,2200,-168.0,533.0
3,2210,-168.0,533.0
3,2220,-168.0,474.0
3,2230,-168.0,533.0
3,2240,-168.0,533.0
3,2250,-168.0,533.0
3,2260,-168.0,533.0
3,2270,-168.0,415.0
3,2280,-168.0,474.0
3,2290,-168.0,474.0
3,2300,-168.0,474.0
3,2310,-168.0,474.0
3,2320,-168.0,415.0
3,2330,-168.0,415.0
3,2340,-168.0,415.0
3,2350,-168.0,415.0
3,2360,-168.0,474.0
3,2370,-168.0,474.0
3,2380,-168.0,533.0
3,2390,-168.0,474.0
3,2400,-168.0,415.0
3,2410,-168.0,415.0
3,2420,-168.0,415.0
3,2430,-168.0,415.0
3,2440,-168.0,415.0
3,2450,-168.0,474.0
3,2460,-168.0,474.0
3,2470,-168.0,474.0
3,2480,-168.0,474.0
3,2490,-168.0,474.0
3,2500,-168.0,474.0
3,2510,-168.0,474.0
3,2520,-168.0,474.0
3,2530,-168.0,415.0
3,2540,-168.0,415.0
3,2550,-168.0,415.0
3,2560,-168.0,415.0
3,2570,-168.0,415.0
3,2580,-168.0,415.0
3,2590,-168.0,474.0
3,2600,-168.0,415.0
3,2610,-168.0,474.0
3,2620,-168.0,474.0
3,2630,-168.0,474.0
3,2640,-168.0,474.0
3,2650,-168.0,415.0
3,2660,-168.0,415.0
3,2670,-168.0,415.0
3,2680,-168.0,474.0
3,2690,-168.0,533.0
3,2700,-168.0,533.0
3,2710,-168.0,533.0
3,2720,-168.0,474.0
3,2730,-168.0,474.0
3,2740,-168.0,474.0
3,2750,-168.0,474.0
3,2760,-168.0,474.0
3,2770,-168.0,474.0
3,2780,-168.0,474.0
3,2790,-168.0,474.0
3,2800,-168.0,474.0
3,2810,-168.0,474.0
3,2820,-168.0,533.0
3,2830,-168.0,533.0
3,2840,-168.0,533.0
3,2850,-168.0,533.0
3,2860,-168.0,533.0
3,2870,-168.0,533.0
3,2880,-168.0,533.0
3,2890,-168.0,533.0
3,2900,-168.0,474.0
3,2910,-168.0,474.0
3,2920,-168.0,474.0
3,2930,-168.0,474.0
3,2940,-168.0,474.0
3,2950,-168.0,415.0
3,2960,-168.0,415.0
3,2970,-168.0,415.0
3,2980,-168.0,415.0
3,2990,-168.0,415.0
3,3000,-168.0,474.0
3,3010,-168.0,415.0
3,3020,-168.0,474.0
3,3030,-168.0,474.0
3,3040,-168.0,474.0
3,3050,-168.0,533.0
3,3060,-168.0,533.0
3,3070,-168.0,533.0
3,3080,-168.0,533.0
3,3090,-168.0,474.0
3,3100,-168.0,474.0
3,3110,-168.0,533.0
3,3120,-168.0,533.0
3,3130,-168.0,533.0
3,3140,-168.0,533.0
3,3150,-168.0,533.0
3,3160,-168.0,533.0
3,3170,-168.0,533.0
3,3180,-168.0,533.0
3,3190,-168.0,533.0
3,3200,-168.0,533.0
3,3210,-168.0,474.0
3,3220,-168.0,533.0
3,3230,-168.0,533.0
3,3240,-168.0,533.0
3,3250,-168.0,533.0
3,3260,-168.0,533.0
3,3270,-168.0,533.0
3,3280,-168.0,533.0
3,3290,-168.0,533.0
3,3300,-168.0,533.0
3,3310,-168.0,474.0
3,3320,-168.0,533.0
3,3330,-168.0,474.0
3,3340,-168.0,533.0
3,3350,-168.0,533.0
3,3360,-168.0,474.0
3,3370,-168.0,533.0
3,3380,-168.0,533.0
3,3390,-168.0,533.0
3,3400,-168.0,533.0
3,3410,-168.0,474.0
3,3420,-168.0,474.0
3,3430,-168.0,474.0
3,3440,-168.0,474.0
3,3450,-168.0,474.0
3,3460,-168.0,474.0
3,3470,-168.0,474.0
3,3480,-168.0,474.0
3,3490,-168.0,474.0
3,3500,-168.0,474.0
3,3510,-168.0,474.0
3,3520,-168.0,474.0
3,3530,-168.0,474.0
3,3540,-168.0,415.0
3,3550,-168.0,415.0
3,3560,-168.0,474.0
3,3570,-168.0,474.0
3,3580,-168.0,474.0
3,3590,-168.0,474.0
3,3600,-168.0,474.0
3,3610,-168.0,474.0
3,3620,-168.0,474.0
3,3630,-168.0,474.0
3,3640,-168.0,415.0
3,3650,-168.0,415.0
3,3660,-168.0,415.0
3,3670,-168.0,474.0
3,3680,-168.0,474.0
3,3690,-168.0,474.0
3,3700,-168.0,474.0
3,3710,-168.0,474.0
3,3720,-168.0,533.0
3,3730,-168.0,533.0
3,3740,-168.0,533.0
3,3750,-168.0,533.0
3,3760,-168.0,474.0
3,3770,-168.0,474.0
3,3780,-168.0,533.0
3,3790,-168.0,474.0
3,3800,-168.0,533.0
3,3810,-168.0,533.0
3,3820,-168.0,474.0
3,3830,-168.0,474.0
3,3840,-168.0,474.0
3,3850,-168.0,474.0
3,3860,-168.0,474.0
3,3870,-168.0,474.0
3,3880,-168.0,474.0
3,3890,-168.0,474.0
3,3900,-168.0,415.0
3,3910,-168.0,415.0
3,3920,-168.0,415.0
3,3930,-168.0,415.0
3,3940,-168.0,415.0
3,3950,-168.0,415.0
3,3960,-168.0,415.0
3,3970,-168.0,474.0
3,3980,-168.0,474.0
3,3990,-168.0,474.0
3,4000,-168.0,474.0
3,4010,-168.0,474.0
3,4020,-168.0,415.0
3,4030,-168.0,415.0
3,4040,-168.0,415.0
3,4050,-168.0,474.0
3,4060,-168.0,474.0
3,4070,-168.0,533.0
3,4080,-168.0,415.0
3,4090,-168.0,415.0
3,4100,-168.0,415.0
3,4110,-168.0,474.0
3,4120,-168.0,474.0
3,4130,-168.0,474.0
3,4140,-168.0,474.0
3,4150,-168.0,415.0
3,4160,-168.0,415.0
3,4170,-168.0,415.0
3,4180,-168.0,415.0
3,4190,-168.0,415.0
3,4200,-168.0,415.0
3,4210,-168.0,415.0
3,4220,-168.0,415.0
3,4230,-168.0,415.0
3,4240,-168.0,474.0
3,4250,-168.0,415.0
3,4260,-168.0,415.0
3,4270,-168.0,474.0
3,4280,-168.0,533.0
3,4290,-168.0,533.0
3,4300,-168.0,533.0
3,4310,-168.0,533.0
3,4320,-168.0,474.0
3,4330,-168.0,474.0
3,4340,-168.0,474.0
3,4350,-168.0,474.0
3,4360,-168.0,533.0
3,4370,-168.0,533.0
3,4380,-168.0,533.0
3,4390,-168.0,533.0
3,4400,-168.0,533.0
3,4410,-168.0,533.0
3,4420,-168.0,533.0
3,4430,-168.0,474.0
3,4440,-168.0,474.0
3,4450,-168.0,474.0
3,4460,-168.0,474.0
3,4470,-168.0,474.0
3,4480,-168.0,533.0
3,4490,-168.0,533.0
3,4500,-168.0,533.0
3,4510,-168.0,533.0
3,4520,-168.0,474.0
3,4530,-168.0,474.0
3,4540,-168.0,474.0
3,4550,-168.0,474.0
3,4560,-168.0,474.0
3,4570,-168.0,474.0
3,4580,-168.0,415.0
3,4590,-168.0,415.0
3,4600,-168.0,415.0
3,4610,-168.0,415.0
3,4620,-168.0,415.0
3,4630,-168.0,415.0
3,4640,-168.0,415.0
3,4650,-168.0,415.0
3,4660,-168.0,415.0
3,4670,-168.0,415.0
3,4680,-168.0,415.0
3,4690,-168.0,415.0
3,4700,-168.0,415.0
3,4710,-168.0,415.0
3,4720,-168.0,415.0
3,4730,-168.0,415.0
3,4740,-168.0,474.0
3,4750,-168.0,474.0
3,4760,-168.0,415.0
3,4770,-168.0,415.0
3,4780,-168.0,415.0
3,4790,-168.0,415.0
3,4800,-168.0,415.0
3,4810,-168.0,415.0
3,4820,-168.0,474.0
3,4830,-168.0,474.0
3,4840,-168.0,533.0
3,4850,-168.0,533.0
3,4860,-168.0,533.0
3,4870,-168.0,533.0
3,4880,-168.0,533.0
3,4890,-168.0,533.0
3,4900,-168.0,533.0
3,4910,-168.0,533.0
3,4920,-168.0,533.0
3,4930,-168.0,474.0
3,4940,-168.0,415.0
3,4950,-168.0,415.0
3,4960,-168.0,474.0
3,4970,-168.0,474.0
3,4980,-168.0,474.0
3,4990,-168.0,474.0
3,5000,-168.0,474.0
3,5010,-168.0,474.0
3,5020,-168.0,474.0
3,5030,-168.0,474.0
3,5040,-168.0,533.0
3,5050,-168.0,533.0
3,5060,-168.0,533.0
3,5070,-168.0,533.0
3,5080,-168.0,474.0
3,5090,-168.0,474.0
3,5100,-168.0,415.0
3,5110,-168.0,415.0
3,5120,-168.0,415.0
3,5130,-168.0,415.0
3,5140,-168.0,415.0
3,5150,-168.0,415.0
3,5160,-168.0,415.0
3,5170,-168.0,415.0
3,5180,-168.0,415.0
3,5190,-168.0,474.0
3,5200,-168.0,474.0
3,5210,-168.0,474.0
3,5220,-168.0,474.0
3,5230,-168.0,474.0
3,5240,-168.0,474.0
3,5250,-168.0,415.0
3,5260,-168.0,415.0
3,5270,-168.0,415.0
3,5280,-168.0,415.0
3,5290,-168.0,474.0
3,5300,-168.0,533.0
3,5310,-168.0,533.0
3,5320,-168.0,474.0
3,5330,-168.0,474.0
3,5340,-168.0,474.0
3,5350,-168.0,474.0
3,5360,-168.0,474.0
3,5370,-168.0,474.0
3,5380,-168.0,415.0
3,5390,-168.0,415.0
3,5400,-168.0,474.0
3,5410,-168.0,415.0
3,5420,-168.0,415.0
3,5430,-168.0,415.0
3,5440,-168.0,415.0
3,5450,-168.0,474.0
3,5460,-168.0,474.0
3,5470,-168.0,533.0
3,5480,-168.0,533.0
3,5490,-168.0,533.0
3,5500,-168.0,474.0
3,5510,-168.0,415.0
3,5520,-168.0,415.0
3,5530,-168.0,415.0
3,5540,-168.0,415.0
3,5550,-168.0,415.0
3,5560,-168.0,415.0
3,5570,-168.0,415.0
3,5580,-168.0,415.0
3,5590,-168.0,415.0
3,5600,-168.0,415.0
3,5610,-168.0,415.0
3,5620,-168.0,415.0
3,5630,-168.0,415.0
3,5640,-168.0,415.0
3,5650,-168.0,415.0
3,5660,-168.0,415.0
3,5670,-168.0,415.0
3,5680,-168.0,474.0
3,5690,-168.0,474.0
3,5700,-168.0,474.0
3,5710,-168.0,415.0
3,5720,-168.0,415.0
3,5730,-168.0,415.0
3,5740,-168.0,415.0
3,5750,-168.0,415.0
3,5760,-168.0,415.0
3,5770,-168.0,415.0
3,5780,-168.0,415.0
3,5790,-168.0,415.0
3,5800,-168.0,474.0
3,5810,-168.0,474.0
3,5820,-168.0,474.0
3,5830,-168.0,474.0
3,5840,-168.0,474.0
3,5850,-168.0,474.0
3,5860,-168.0,474.0
3,5870,-168.0,415.0
3,5880,-168.0,415.0
3,5890,-168.0,415.0
3,5900,-168.0,415.0
3,5910,-168.0,415.0
3,5920,-168.0,415.0
3,5930,-168.0,415.0
3,5940,-168.0,415.0
3,5950,-168.0,415.0
3,5960,-168.0,415.0
3,5970,-168.0,415.0
3,5980,-168.0,415.0
3,5990,-168.0,474.0
3,6000,-168.0,474.0
3,6010,-168.0,533.0
3,6020,-168.0,533.0
3,6030,-168.0,533.0
3,6040,-168.0,533.0
3,6050,-168.0,533.0
3,6060,-168.0,533.0
3,6070,-168.0,474.0
3,6080,-168.0,474.0
3,6090,-168.0,474.0
3,6100,-168.0,474.0
3,6110,-168.0,415.0
3,6120,-168.0,415.0
3,6130,-168.0,474.0
3,6140,-168.0,474.0
3,6150,-168.0,533.0
3,6160,-168.0,533.0
3,6170,-168.0,533.0
3,6180,-168.0,533.0
3,6190,-168.0,474.0
3,6200,-168.0,474.0
3,6210,-168.0,415.0
3,6220,-168.0,415.0
3,6230,-168.0,415.0
3,6240,-168.0,415.0
3,6250,-168.0,415.0
3,6260,-168.0,415.0
3,6270,-168.0,474.0
3,6280,-168.0,474.0
3,6290,-168.0,474.0
3,6300,-168.0,415.0
3,6310,-168.0,415.0
3,6320,-168.0,474.0
3,6330,-168.0,474.0
3,6340,-168.0,474.0
3,6350,-168.0,474.0
3,6360,-168.0,533.0
3,6370,-168.0,533.0
3,6380,-168.0,533.0
3,6390,-168.0,533.0
3,6400,-168.0,533.0
3,6410,-168.0,533.0
3,6420,-168.0,533.0
3,6430,-168.0,533.0
3,6440,-168.0,474.0
3,6450,-168.0,474.0
3,6460,-168.0,474.0
3,6470,-168.0,415.0
3,6480,-168.0,474.0
3,6490,-168.0,474.0
3,6500,-168.0,474.0
3,6510,-168.0,474.0
3,6520,-168.0,474.0
3,6530,-168.0,474.0
3,6540,-168.0,474.0
3,6550,-168.0,533.0
3,6560,-168.0,474.0
3,6570,-168.0,474.0
3,6580,-168.0,474.0
3,6590,-168.0,533.0
3,6600,-168.0,533.0
3,6610,-168.0,533.0
3,6620,-168.0,533.0
3,6630,-168.0,474.0
3,6640,-168.0,474.0
3,6650,-168.0,474.0
3,6660,-168.0,474.0
3,6670,-168.0,474.0
3,6680,-168.0,474.0
3,6690,-168.0,415.0
3,6700,-168.0,415.0
3,6710,-168.0,415.0
3,6720,-168.0,415.0
3,6730,-168.0,474.0
3,6740,-168.0,474.0
3,6750,-168.0,474.0
3,6760,-168.0,474.0
3,6770,-168.0,533.0
3,6780,-168.0,533.0
3,6790,-168.0,533.0
3,6800,-168.0,533.0
3,6810,-168.0,533.0
3,6820,-168.0,474.0
3,6830,-168.0,474.0
3,6840,-168.0,474.0
3,6850,-168.0,474.0
3,6860,-168.0,533.0
3,6870,-168.0,533.0
3,6880,-168.0,533.0
3,6890,-168.0,533.0
3,6900,-168.0,533.0
3,6910,-168.0,533.0
3,6920,-168.0,533.0
3,6930,-168.0,533.0
3,6940,-168.0,533.0
3,6950,-168.0,533.0
3,6960,-168.0,474.0
3,6970,-168.0,533.0
3,6980,-168.0,474.0
3,6990,-168.0,474.0
3,7000,-168.0,474.0
3,7010,-168.0,474.0
3,7020,-168.0,415.0
3,7030,-168.0,415.0
3,7040,-168.0,415.0
3,7050,-168.0,415.0
3,7060,-168.0,415.0
3,7070,-168.0,415.0
3,7080,-168.0,415.0
3,7090,-168.0,415.0
3,7100,-168.0,415.0
3,7110,-168.0,415.0
3,7120,-168.0,415.0
3,7130,-168.0,415.0
3,7140,-168.0,415.0
3,7150,-168.0,415.0
3,7160,-168.0,415.0
3,7170,-168.0,415.0
3,7180,-168.0,474.0
3,7190,-168.0,533.0
3,7200,-168.0,533.0
3,7210,-168.0,533.0
3,7220,-168.0,533.0
3,7230,-168.0,415.0
3,7240,-168.0,415.0
3,7250,-168.0,474.0
3,7260,-168.0,474.0
3,7270,-168.0,474.0
3,7280,-168.0,474.0
3,7290,-168.0,474.0
3,7300,-168.0,533.0
3,7310,-168.0,533.0
3,7320,-168.0,533.0
3,7330,-168.0,533.0
3,7340,-168.0,533.0
3,7350,-168.0,474.0
3,7360,-168.0,474.0
3,7370,-168.0,474.0
3,7380,-168.0,415.0
3,7390,-168.0,415.0
3,7400,-168.0,415.0
3,7410,-168.0,415.0
3,7420,-168.0,415.0
3,7430,-168.0,533.0
3,7440,-168.0,533.0
3,7450,-168.0,533.0
3,7460,-168.0,533.0
3,7470,-168.0,533.0
3,7480,-168.0,533.0
3,7490,-168.0,474.0
3,7500,-168.0,533.0
3,7510,-168.0,533.0
3,7520,-168.0,533.0
3,7530,-168.0,533.0
3,7540,-168.0,533.0
3,7550,-168.0,533.0
3,7560,-168.0,533.0
3,7570,-168.0,533.0
3,7580,-168.0,533.0
3,7590,-168.0,474.0
3,7600,-168.0,533.0
3,7610,-168.0,533.0
3,7620,-168.0,533.0
3,7630,-168.0,533.0
3,7640,-168.0,533.0
3,7650,-168.0,533.0
3,7660,-168.0,533.0
3,7670,-168.0,533.0
3,7680,-168.0,474.0
3,7690,-168.0,474.0
3,7700,-168.0,474.0
3,7710,-168.0,474.0
3,7720,-168.0,474.0
3,7730,-168.0,474.0
3,7740,-168.0,474.0
3,7750,-168.0,533.0
3,7760,-168.0,474.0
3,7770,-168.0,533.0
3,7780,-168.0,533.0
3,7790,-168.0,533.0
3,7800,-168.0,533.0
3,7810,-168.0,474.0
3,7820,-168.0,474.0
3,7830,-168.0,474.0
3,7840,-168.0,474.0
3,7850,-168.0,474.0
3,7860,-168.0,474.0
3,7870,-168.0,474.0
3,7880,-168.0,474.0
3,7890,-168.0,474.0
3,7900,-168.0,474.0
3,7910,-168.0,474.0
3,7920,-168.0,415.0
3,7930,-168.0,415.0
3,7940,-168.0,415.0
3,7950,-168.0,474.0
3,7960,-168.0,474.0
3,7970,-168.0,474.0
3,7980,-168.0,415.0
3,7990,-168.0,415.0
3,8000,-168.0,415.0
3,8010,-168.0,415.0
3,8020,-168.0,415.0
3,8030,-168.0,415.0
3,8040,-168.0,415.0
3,8050,-168.0,415.0
3,8060,-168.0,415.0
